ticker,assetName,market,assetType,dividendYield,yieldStatus,yieldSource,rawSourceValue,sourceFile
305720,KODEX 2차전지산업,KR,ETF,0.41,manual,k_etf_rank_dividend_yield,0.41%,k-etf_rank_dividend_yield.csv
391600,ACE 미국친환경그린테마,KR,ETF,0.41,manual,k_etf_rank_dividend_yield,0.41%,k-etf_rank_dividend_yield.csv
300640,RISE 게임테마,KR,ETF,0.4,manual,k_etf_rank_dividend_yield,0.40%,k-etf_rank_dividend_yield.csv
0028X0,KODEX 미국금융테크액티브,KR,ETF,0.4,manual,k_etf_rank_dividend_yield,0.40%,k-etf_rank_dividend_yield.csv
414270,ACE 글로벌자율주행액티브,KR,ETF,0.4,manual,k_etf_rank_dividend_yield,0.40%,k-etf_rank_dividend_yield.csv
459560,KODEX 테슬라밸류체인FactSet,KR,ETF,0.4,manual,k_etf_rank_dividend_yield,0.40%,k-etf_rank_dividend_yield.csv
402460,HANARO Fn K-메타버스MZ,KR,ETF,0.4,manual,k_etf_rank_dividend_yield,0.40%,k-etf_rank_dividend_yield.csv
476030,SOL 미국나스닥100,KR,ETF,0.39,manual,k_etf_rank_dividend_yield,0.39%,k-etf_rank_dividend_yield.csv
243890,TIGER 200에너지화학레버리지,KR,ETF,0.39,manual,k_etf_rank_dividend_yield,0.39%,k-etf_rank_dividend_yield.csv
385510,KODEX 신재생에너지액티브,KR,ETF,0.38,manual,k_etf_rank_dividend_yield,0.38%,k-etf_rank_dividend_yield.csv
289250,TIGER MSCI KOREA ESG유니버설,KR,ETF,0.38,manual,k_etf_rank_dividend_yield,0.38%,k-etf_rank_dividend_yield.csv
368680,KODEX K-뉴딜디지털플러스,KR,ETF,0.38,manual,k_etf_rank_dividend_yield,0.38%,k-etf_rank_dividend_yield.csv
0048K0,KODEX 차이나휴머노이드로봇,KR,ETF,0.38,manual,k_etf_rank_dividend_yield,0.38%,k-etf_rank_dividend_yield.csv
371450,TIGER 글로벌클라우드컴퓨팅INDXX,KR,ETF,0.38,manual,k_etf_rank_dividend_yield,0.38%,k-etf_rank_dividend_yield.csv
486830,HANARO 머니마켓액티브,KR,ETF,0.38,manual,k_etf_rank_dividend_yield,0.38%,k-etf_rank_dividend_yield.csv
445290,KODEX 로봇액티브,KR,ETF,0.37,manual,k_etf_rank_dividend_yield,0.37%,k-etf_rank_dividend_yield.csv
491090,KODEX 미국테크TOP3플러스,KR,ETF,0.37,manual,k_etf_rank_dividend_yield,0.37%,k-etf_rank_dividend_yield.csv
469060,RISE 미국반도체NYSE,KR,ETF,0.36,manual,k_etf_rank_dividend_yield,0.36%,k-etf_rank_dividend_yield.csv
0035T0,PLUS 글로벌휴머노이드로봇액티브,KR,ETF,0.36,manual,k_etf_rank_dividend_yield,0.36%,k-etf_rank_dividend_yield.csv
478150,TIME 글로벌우주테크&방산액티브,KR,ETF,0.36,manual,k_etf_rank_dividend_yield,0.36%,k-etf_rank_dividend_yield.csv
0111J0,HANARO 증권고배당TOP3플러스,KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
446770,ACE 글로벌반도체TOP4 Plus,KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
412560,TIGER BBIG레버리지,KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
130680,TIGER 원유선물Enhanced(H),KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
441540,HANARO Fn조선해운,KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
494670,TIGER 조선TOP10,KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
472170,TIGER 미국테크TOP10채권혼합,KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
387270,TIGER 글로벌이노베이션액티브,KR,ETF,0.35,manual,k_etf_rank_dividend_yield,0.35%,k-etf_rank_dividend_yield.csv
152500,ACE 레버리지,KR,ETF,0.34,manual,k_etf_rank_dividend_yield,0.34%,k-etf_rank_dividend_yield.csv
182490,TIGER 단기선진하이일드(합성 H),KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
459790,KIWOOM 미국성장기업30액티브,KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
473460,KODEX 미국서학개미,KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
395150,KODEX 웹툰&드라마,KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
278240,RISE 코스닥150선물레버리지,KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
0021E0,ACE TDF2050액티브 적격,KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
471990,KODEX AI반도체핵심장비,KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
390390,KODEX 미국반도체,KR,ETF,0.33,manual,k_etf_rank_dividend_yield,0.33%,k-etf_rank_dividend_yield.csv
227540,TIGER 200 헬스케어,KR,ETF,0.32,manual,k_etf_rank_dividend_yield,0.32%,k-etf_rank_dividend_yield.csv
0047A0,TIGER 차이나테크TOP10,KR,ETF,0.32,manual,k_etf_rank_dividend_yield,0.32%,k-etf_rank_dividend_yield.csv
144600,KODEX 은선물(H),KR,ETF,0.32,manual,k_etf_rank_dividend_yield,0.32%,k-etf_rank_dividend_yield.csv
485810,TIME 글로벌바이오액티브,KR,ETF,0.32,manual,k_etf_rank_dividend_yield,0.32%,k-etf_rank_dividend_yield.csv
488290,RISE 200채권혼합50,KR,ETF,0.31,manual,k_etf_rank_dividend_yield,0.31%,k-etf_rank_dividend_yield.csv
367740,HANARO Fn5G산업,KR,ETF,0.31,manual,k_etf_rank_dividend_yield,0.31%,k-etf_rank_dividend_yield.csv
364980,TIGER 2차전지TOP10,KR,ETF,0.31,manual,k_etf_rank_dividend_yield,0.31%,k-etf_rank_dividend_yield.csv
325010,KODEX 성장주,KR,ETF,0.31,manual,k_etf_rank_dividend_yield,0.31%,k-etf_rank_dividend_yield.csv
429980,SOL 한국형글로벌전기차&2차전지액티브,KR,ETF,0.31,manual,k_etf_rank_dividend_yield,0.31%,k-etf_rank_dividend_yield.csv
102960,KODEX 기계장비,KR,ETF,0.31,manual,k_etf_rank_dividend_yield,0.31%,k-etf_rank_dividend_yield.csv
483340,ACE 구글밸류체인액티브,KR,ETF,0.3,manual,k_etf_rank_dividend_yield,0.30%,k-etf_rank_dividend_yield.csv
453950,TIGER TSMC파운드리밸류체인,KR,ETF,0.3,manual,k_etf_rank_dividend_yield,0.30%,k-etf_rank_dividend_yield.csv
139320,TIGER 금은선물(H),KR,ETF,0.29,manual,k_etf_rank_dividend_yield,0.29%,k-etf_rank_dividend_yield.csv
253150,PLUS 200선물레버리지,KR,ETF,0.29,manual,k_etf_rank_dividend_yield,0.29%,k-etf_rank_dividend_yield.csv
395160,KODEX AI반도체TOP2플러스,KR,ETF,0.28,manual,k_etf_rank_dividend_yield,0.28%,k-etf_rank_dividend_yield.csv
139260,TIGER 200 IT,KR,ETF,0.28,manual,k_etf_rank_dividend_yield,0.28%,k-etf_rank_dividend_yield.csv
421320,PLUS 우주항공&UAM,KR,ETF,0.28,manual,k_etf_rank_dividend_yield,0.28%,k-etf_rank_dividend_yield.csv
380340,ACE 코리아AI테크핵심산업,KR,ETF,0.28,manual,k_etf_rank_dividend_yield,0.28%,k-etf_rank_dividend_yield.csv
245710,ACE 베트남VN30(합성),KR,ETF,0.28,manual,k_etf_rank_dividend_yield,0.28%,k-etf_rank_dividend_yield.csv
367770,RISE 수소경제테마,KR,ETF,0.28,manual,k_etf_rank_dividend_yield,0.28%,k-etf_rank_dividend_yield.csv
485540,KODEX 미국AI테크TOP10,KR,ETF,0.28,manual,k_etf_rank_dividend_yield,0.28%,k-etf_rank_dividend_yield.csv
446690,KODEX 아시아AI반도체exChina액티브,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
381180,TIGER 미국필라델피아반도체나스닥,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
248270,TIGER S&P글로벌헬스케어(합성),KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
0079X0,ACE BYD밸류체인액티브,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
497570,TIGER 미국필라델피아AI반도체나스닥,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
433500,ACE 원자력TOP10,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
0053L0,TIGER 차이나휴머노이드로봇,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
091160,KODEX 반도체,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
0122W0,RISE 26-11 회사채(AA-이상)액티브,KR,ETF,0.27,manual,k_etf_rank_dividend_yield,0.27%,k-etf_rank_dividend_yield.csv
444490,WON 미국S&P500,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
0023B0,PLUS 미국양자컴퓨팅TOP10,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
412770,TIGER 글로벌AI플랫폼액티브,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
140570,RISE 수출주,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
401590,HANARO 글로벌탄소배출권선물ICE(합성),KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
476260,HANARO 반도체핵심공정주도주,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
0007G0,PLUS 글로벌원자력밸류체인,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
0127M0,ACE 미국대형가치주액티브,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
461450,KODEX 코스닥글로벌,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
266370,KODEX IT,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
0069M0,1Q 미국나스닥100,KR,ETF,0.26,manual,k_etf_rank_dividend_yield,0.26%,k-etf_rank_dividend_yield.csv
424460,HANARO 글로벌워터MSCI(합성),KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
371870,ACE 차이나항셍테크,KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
0104H0,KoAct 미국나스닥채권혼합50액티브,KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
091230,TIGER 반도체,KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
280930,KODEX 미국러셀2000(H),KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
314250,KODEX 미국빅테크10(H),KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
0111P0,1Q 미국나스닥100미국채혼합50액티브,KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
395280,HANARO Fn K-게임,KR,ETF,0.25,manual,k_etf_rank_dividend_yield,0.25%,k-etf_rank_dividend_yield.csv
486450,SOL 미국AI전력인프라,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
0113P0,HK 머니마켓액티브,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
454320,HANARO CAPEX설비투자iSelect,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
261070,TIGER 코스닥150바이오테크,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
252400,RISE 200선물레버리지,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
480310,TIGER 글로벌온디바이스AI,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
300610,TIGER K게임,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
0021C0,ACE TDF장기자산배분액티브,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
473640,HANARO 글로벌금채굴기업,KR,ETF,0.24,manual,k_etf_rank_dividend_yield,0.24%,k-etf_rank_dividend_yield.csv
498270,KIWOOM 미국양자컴퓨팅,KR,ETF,0.23,manual,k_etf_rank_dividend_yield,0.23%,k-etf_rank_dividend_yield.csv
434730,HANARO 원자력iSelect,KR,ETF,0.23,manual,k_etf_rank_dividend_yield,0.23%,k-etf_rank_dividend_yield.csv
472160,TIGER 미국테크TOP10 INDXX(H),KR,ETF,0.23,manual,k_etf_rank_dividend_yield,0.23%,k-etf_rank_dividend_yield.csv
0047R0,RISE 팔란티어고정테크100,KR,ETF,0.23,manual,k_etf_rank_dividend_yield,0.23%,k-etf_rank_dividend_yield.csv
267770,TIGER 200선물레버리지,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
138920,KODEX 콩선물(H),KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
253250,KIWOOM 200선물레버리지,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
0018Z0,RISE 미국양자컴퓨팅,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
229200,KODEX 코스닥150,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
381170,TIGER 미국테크TOP10 INDXX,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
287180,PLUS 미국나스닥테크,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
491830,TIGER 미국AI반도체팹리스,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
400970,TIGER Fn메타버스,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
0047N0,PLUS 차이나AI테크TOP10,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
0047P0,RISE 테슬라고정테크100,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
487240,KODEX AI전력핵심설비,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
479850,HANARO K-뷰티,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
412570,TIGER 2차전지TOP10레버리지,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
473490,KIWOOM 글로벌AI반도체,KR,ETF,0.22,manual,k_etf_rank_dividend_yield,0.22%,k-etf_rank_dividend_yield.csv
418670,TIGER 글로벌AI사이버보안,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
266420,KODEX 헬스케어,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
457990,PLUS 태양광&ESS,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
490090,TIGER 미국AI빅테크10,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
289260,TIGER MSCI KOREA ESG리더스,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
483020,KIWOOM 의료AI,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
483320,ACE 엔비디아밸류체인액티브,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
365000,TIGER 인터넷TOP10,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
465580,ACE 미국빅테크TOP7 Plus,KR,ETF,0.21,manual,k_etf_rank_dividend_yield,0.21%,k-etf_rank_dividend_yield.csv
464600,SOL 자동차소부장Fn,KR,ETF,0.2,manual,k_etf_rank_dividend_yield,0.20%,k-etf_rank_dividend_yield.csv
385600,ACE 2차전지&친환경차액티브,KR,ETF,0.2,manual,k_etf_rank_dividend_yield,0.20%,k-etf_rank_dividend_yield.csv
354500,ACE 코스닥150,KR,ETF,0.2,manual,k_etf_rank_dividend_yield,0.20%,k-etf_rank_dividend_yield.csv
444200,SOL 코리아메가테크액티브,KR,ETF,0.2,manual,k_etf_rank_dividend_yield,0.20%,k-etf_rank_dividend_yield.csv
438740,RISE 주식혼합,KR,ETF,0.2,manual,k_etf_rank_dividend_yield,0.20%,k-etf_rank_dividend_yield.csv
419420,KODEX 미국클린에너지나스닥,KR,ETF,0.2,manual,k_etf_rank_dividend_yield,0.20%,k-etf_rank_dividend_yield.csv
432600,RISE 국채선물3년,KR,ETF,0.2,manual,k_etf_rank_dividend_yield,0.20%,k-etf_rank_dividend_yield.csv
442580,PLUS 글로벌HBM반도체,KR,ETF,0.19,manual,k_etf_rank_dividend_yield,0.19%,k-etf_rank_dividend_yield.csv
487230,KODEX 미국AI전력핵심인프라,KR,ETF,0.19,manual,k_etf_rank_dividend_yield,0.19%,k-etf_rank_dividend_yield.csv
469150,ACE AI반도체TOP3+,KR,ETF,0.19,manual,k_etf_rank_dividend_yield,0.19%,k-etf_rank_dividend_yield.csv
0093B0,RISE 엔비디아고정테크100,KR,ETF,0.19,manual,k_etf_rank_dividend_yield,0.19%,k-etf_rank_dividend_yield.csv
485690,RISE 미국AI밸류체인TOP3Plus,KR,ETF,0.19,manual,k_etf_rank_dividend_yield,0.19%,k-etf_rank_dividend_yield.csv
489010,PLUS 글로벌AI인프라,KR,ETF,0.19,manual,k_etf_rank_dividend_yield,0.19%,k-etf_rank_dividend_yield.csv
486240,DAISHIN343 AI반도체&인프라액티브,KR,ETF,0.18,manual,k_etf_rank_dividend_yield,0.18%,k-etf_rank_dividend_yield.csv
195930,TIGER 유로스탁스50(합성 H),KR,ETF,0.18,manual,k_etf_rank_dividend_yield,0.18%,k-etf_rank_dividend_yield.csv
488210,KIWOOM K-반도체북미공급망,KR,ETF,0.18,manual,k_etf_rank_dividend_yield,0.18%,k-etf_rank_dividend_yield.csv
448570,FOCUS AI코리아액티브,KR,ETF,0.18,manual,k_etf_rank_dividend_yield,0.18%,k-etf_rank_dividend_yield.csv
364990,TIGER 게임TOP10,KR,ETF,0.18,manual,k_etf_rank_dividend_yield,0.18%,k-etf_rank_dividend_yield.csv
123320,TIGER 레버리지,KR,ETF,0.18,manual,k_etf_rank_dividend_yield,0.18%,k-etf_rank_dividend_yield.csv
483420,ACE 애플밸류체인액티브,KR,ETF,0.18,manual,k_etf_rank_dividend_yield,0.18%,k-etf_rank_dividend_yield.csv
491820,HANARO 전력설비투자,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
232080,TIGER 코스닥150,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
0038A0,KODEX 미국휴머노이드로봇,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
0065G0,KODEX 차이나테크TOP10,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
395750,PLUS ESG가치주액티브,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
442320,RISE 글로벌원자력,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
496770,PLUS 글로벌방산,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
0051G0,SOL 미국원자력SMR,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
479620,SOL 미국AI반도체칩메이커,KR,ETF,0.17,manual,k_etf_rank_dividend_yield,0.17%,k-etf_rank_dividend_yield.csv
440910,WON 미국우주항공방산,KR,ETF,0.16,manual,k_etf_rank_dividend_yield,0.16%,k-etf_rank_dividend_yield.csv
395760,PLUS ESG성장주액티브,KR,ETF,0.16,manual,k_etf_rank_dividend_yield,0.16%,k-etf_rank_dividend_yield.csv
0000J0,PLUS 한화그룹주,KR,ETF,0.16,manual,k_etf_rank_dividend_yield,0.16%,k-etf_rank_dividend_yield.csv
464610,SOL 의료기기소부장Fn,KR,ETF,0.16,manual,k_etf_rank_dividend_yield,0.16%,k-etf_rank_dividend_yield.csv
475300,SOL 반도체전공정,KR,ETF,0.16,manual,k_etf_rank_dividend_yield,0.16%,k-etf_rank_dividend_yield.csv
396500,TIGER 반도체TOP10,KR,ETF,0.16,manual,k_etf_rank_dividend_yield,0.16%,k-etf_rank_dividend_yield.csv
426020,TIME 미국S&P500액티브,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
0041D0,KODEX 미국AI소프트웨어TOP10,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
396520,TIGER 차이나반도체FACTSET,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
395270,HANARO Fn K-반도체,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
377990,TIGER Fn신재생에너지,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
195920,TIGER 일본TOPIX(합성 H),KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
233160,TIGER 코스닥150 레버리지,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
422420,RISE 2차전지액티브,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
269420,KODEX S&P글로벌인프라(합성),KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
461580,TIGER 코스닥글로벌,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
0019K0,TIME 미국나스닥100채권혼합50액티브,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
494180,TIME 글로벌소비트렌드액티브,KR,ETF,0.15,manual,k_etf_rank_dividend_yield,0.15%,k-etf_rank_dividend_yield.csv
481180,SOL 미국AI소프트웨어,KR,ETF,0.14,manual,k_etf_rank_dividend_yield,0.14%,k-etf_rank_dividend_yield.csv
490480,SOL K방산,KR,ETF,0.14,manual,k_etf_rank_dividend_yield,0.14%,k-etf_rank_dividend_yield.csv
381570,HANARO Fn친환경에너지,KR,ETF,0.14,manual,k_etf_rank_dividend_yield,0.14%,k-etf_rank_dividend_yield.csv
388420,RISE 비메모리반도체액티브,KR,ETF,0.14,manual,k_etf_rank_dividend_yield,0.14%,k-etf_rank_dividend_yield.csv
360140,KODEX 200롱코스닥150숏선물,KR,ETF,0.14,manual,k_etf_rank_dividend_yield,0.14%,k-etf_rank_dividend_yield.csv
449450,PLUS K방산,KR,ETF,0.14,manual,k_etf_rank_dividend_yield,0.14%,k-etf_rank_dividend_yield.csv
423170,SOL 글로벌AI반도체탑픽액티브,KR,ETF,0.14,manual,k_etf_rank_dividend_yield,0.14%,k-etf_rank_dividend_yield.csv
244580,KODEX 바이오,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
481190,SOL 미국테크TOP10,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
364960,TIGER BBIG,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
466950,TIGER 글로벌AI액티브,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
364970,TIGER 바이오TOP10,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
253280,RISE 헬스케어,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
401170,RISE 메타버스,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
482030,KoAct 반도체&2차전지핵심소재액티브,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
0113D0,TIME 글로벌탑픽액티브,KR,ETF,0.13,manual,k_etf_rank_dividend_yield,0.13%,k-etf_rank_dividend_yield.csv
495940,RISE 미국AI테크액티브,KR,ETF,0.12,manual,k_etf_rank_dividend_yield,0.12%,k-etf_rank_dividend_yield.csv
228810,TIGER 미디어컨텐츠,KR,ETF,0.12,manual,k_etf_rank_dividend_yield,0.12%,k-etf_rank_dividend_yield.csv
461340,HANARO 글로벌생성형AI액티브,KR,ETF,0.12,manual,k_etf_rank_dividend_yield,0.12%,k-etf_rank_dividend_yield.csv
414780,TIGER 차이나과창판STAR50(합성),KR,ETF,0.12,manual,k_etf_rank_dividend_yield,0.12%,k-etf_rank_dividend_yield.csv
