market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,495330,139.92,139.92,-20.49,1.03,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0127M0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,496090,139.77,139.77,-20.04,1.03,1.56,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0041E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,494330,105.58,105.58,-19.79,0.88,1.61,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0007N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,495040,139.63,139.63,-20.06,1.02,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0132H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0113D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,491700,121.99,121.99,-20.79,1.04,1.71,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
